CodigoLoja;Produto;CategoriaProduto;Preco;Frete;DataCompra;Vendedor;LocalCompra;AvaliacaoCompra;TipoPagamento;QuantidadeParcelas;lat;lon
3;Fogão;eletrodomesticos;1.244,59;63,86;2022-08-06;João Souza;SP;5.0;cartao_credito;2;-22.19;-48.79
3;Copo térmico;esporte e lazer;83,58;7,61;2022-04-20;Felipe Santos;SP;5.0;cartao_credito;10;-22.19;-48.79
3;TV Led UHD 4K;eletronicos;3.732,63;196,34;2020-08-20;Larissa Alves;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Guitarra;instrumentos musicais;957,84;51,53;2021-02-01;Isabella Pereira;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Assistente virtual;eletronicos;294,89;16,23;2022-04-21;Isabella Pereira;SP;3.0;boleto;1;-22.19;-48.79
3;Jogo de copos;utilidades domesticas;26,01;0,00;2020-03-08;Felipe Santos;SP;4.0;boleto;1;-22.19;-48.79
3;Secadora de roupas;eletrodomesticos;1.835,35;98,26;2022-02-13;Thiago Silva;SP;1.0;cartao_credito;8;-22.19;-48.79
3;Bola de basquete;esporte e lazer;52,48;3,33;2021-06-19;João Souza;SP;5.0;boleto;1;-22.19;-48.79
3;Poltrona;moveis;338,28;18,30;2020-04-21;Larissa Alves;RJ;5.0;cartao_credito;5;-22.25;-42.66
3;Cama king;moveis;533,82;28,96;2020-01-29;Isabella Pereira;SP;4.0;boleto;1;-22.19;-48.79
3;Copo térmico;esporte e lazer;35,89;2,19;2022-02-07;Camila Ribeiro;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Tablet ABXY;eletronicos;1.359,46;72,92;2021-06-19;Juliana Costa;RS;5.0;cartao_credito;10;-30.17;-53.5
3;Fogão;eletrodomesticos;598,68;29,46;2021-01-15;Camila Ribeiro;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Fogão;eletrodomesticos;913,89;48,95;2020-03-15;Bruno Rodrigues;SP;5.0;boleto;1;-22.19;-48.79
3;Kit banquetas;moveis;314,46;14,33;2021-09-04;Larissa Alves;RJ;5.0;cartao_credito;6;-22.25;-42.66
3;Blocos de montar;brinquedos;48,83;3,13;2021-10-14;Camila Ribeiro;RS;3.0;boleto;1;-30.17;-53.5
3;Jogo de tabuleiro;brinquedos;204,74;18,70;2022-01-05;Bruno Rodrigues;SP;5.0;cartao_credito;2;-22.19;-48.79
3;Kit banquetas;moveis;325,70;17,63;2021-08-06;Larissa Alves;SP;5.0;cartao_credito;3;-22.19;-48.79
3;Mesa de centro;moveis;238,81;13,25;2021-07-01;Bruno Rodrigues;RJ;5.0;cartao_credito;1;-22.25;-42.66
3;Mochila;esporte e lazer;127,11;4,35;2021-01-15;Juliana Costa;PR;5.0;cupom;1;-24.89;-51.55
3;Impressora;eletronicos;456,22;24,58;2020-03-24;Bruno Rodrigues;RS;5.0;boleto;1;-30.17;-53.5
3;Secadora de roupas;eletrodomesticos;1.745,54;93,88;2020-05-29;Bianca Santos;SP;4.0;cartao_debito;1;-22.19;-48.79
3;Celular ABXY;eletronicos;1.590,81;87,87;2022-09-15;Thiago Silva;SP;5.0;boleto;1;-22.19;-48.79
3;Bola de basquete;esporte e lazer;44,42;2,65;2022-11-07;Pedro Gomes;SP;5.0;boleto;1;-22.19;-48.79
3;Micro-ondas;eletrodomesticos;842,62;45,15;2020-05-19;Camila Ribeiro;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Bola de vôlei;esporte e lazer;56,30;9,24;2021-07-18;Isabella Pereira;RS;5.0;cartao_credito;1;-30.17;-53.5
3;Cadeira de escritório;moveis;663,24;41,56;2021-10-09;Beatriz Moraes;SP;4.0;cartao_credito;8;-22.19;-48.79
3;Cadeira de escritório;moveis;491,03;26,43;2022-11-24;João Souza;SC;5.0;boleto;1;-27.45;-50.95
3;Sofá retrátil;moveis;860,18;50,28;2021-05-18;Larissa Alves;SP;4.0;cartao_debito;1;-22.19;-48.79
3;Celular ABXY;eletronicos;1.012,06;51,47;2020-02-29;Bianca Santos;MG;5.0;cartao_credito;1;-18.1;-44.38
3;Cama king;moveis;852,81;45,70;2020-10-11;Juliana Costa;MG;3.0;boleto;1;-18.1;-44.38
3;Cama king;moveis;583,21;42,70;2021-09-27;Mariana Ferreira;SP;5.0;cartao_credito;2;-22.19;-48.79
3;Cômoda;moveis;322,36;18,56;2021-12-23;Pedro Gomes;PE;5.0;cartao_credito;3;-8.38;-37.86
3;Fogão;eletrodomesticos;1.230,52;71,90;2021-11-12;Bruno Rodrigues;SP;5.0;cartao_debito;1;-22.19;-48.79
3;Carrinho controle remoto;brinquedos;78,94;1,79;2021-02-02;Felipe Santos;SC;5.0;cartao_credito;1;-27.45;-50.95
3;Panela de pressão;utilidades domesticas;72,25;13,43;2020-01-07;Felipe Santos;MG;5.0;cartao_credito;10;-18.1;-44.38
3;Dashboards com Power BI;livros;38,47;5,21;2021-10-18;Juliana Costa;SP;5.0;boleto;1;-22.19;-48.79
3;Bola de basquete;esporte e lazer;81,66;1,93;2022-06-27;Thiago Silva;PR;1.0;cartao_credito;5;-24.89;-51.55
3;Faqueiro;utilidades domesticas;61,62;0,00;2021-08-18;Bianca Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Secadora de roupas;eletrodomesticos;1.254,40;67,32;2020-12-18;Rafael Costa;SC;1.0;cartao_credito;5;-27.45;-50.95
3;Kit banquetas;moveis;324,87;14,88;2022-01-05;Bruno Rodrigues;PE;5.0;cartao_credito;1;-8.38;-37.86
3;Poltrona;moveis;265,96;14,45;2022-02-03;Bruno Rodrigues;SC;5.0;cartao_credito;8;-27.45;-50.95
3;Smart TV;eletronicos;2.024,30;108,73;2023-01-12;Larissa Alves;ES;4.0;cartao_credito;5;-19.19;-40.34
3;Lavadora de roupas;eletrodomesticos;1.675,02;86,77;2022-11-05;Felipe Santos;SC;4.0;cartao_credito;2;-27.45;-50.95
3;Guarda roupas;moveis;684,02;36,71;2020-08-26;Bianca Santos;SP;4.0;cartao_credito;1;-22.19;-48.79
3;Panela de pressão;utilidades domesticas;71,90;1,41;2022-04-20;Mariana Ferreira;MG;4.0;cartao_credito;1;-18.1;-44.38
3;Copo térmico;esporte e lazer;74,19;4,24;2020-02-24;Mariana Ferreira;RJ;5.0;cartao_credito;3;-22.25;-42.66
3;Dashboards com Power BI;livros;44,51;0,00;2020-03-06;Rafael Costa;SC;3.0;cartao_credito;10;-27.45;-50.95
3;Copo térmico;esporte e lazer;79,63;7,40;2023-03-20;Bianca Santos;SP;5.0;cartao_credito;10;-22.19;-48.79
3;Iniciando em programação;livros;68,04;11,42;2022-01-08;João Souza;PR;5.0;boleto;1;-24.89;-51.55
3;Jogo de tabuleiro;brinquedos;181,10;7,23;2021-12-29;Isabella Pereira;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Kit banquetas;moveis;363,32;16,93;2022-03-25;Thiago Silva;PE;5.0;cartao_credito;4;-8.38;-37.86
3;Xadrez de madeira;brinquedos;35,63;2,58;2022-04-10;Bianca Santos;MG;1.0;boleto;1;-18.1;-44.38
3;Bola de basquete;esporte e lazer;58,91;0,00;2020-04-29;Beatriz Moraes;MG;5.0;cartao_credito;1;-18.1;-44.38
3;Guitarra;instrumentos musicais;1.248,40;64,06;2022-09-26;Isabella Pereira;MG;5.0;cartao_credito;3;-18.1;-44.38
3;Guarda roupas;moveis;610,59;30,10;2021-10-11;João Souza;SC;1.0;boleto;1;-27.45;-50.95
3;Bicicleta;esporte e lazer;890,43;47,70;2020-07-09;Pedro Gomes;PE;4.0;cartao_credito;2;-8.38;-37.86
3;Bicicleta;esporte e lazer;999,67;50,81;2020-04-20;Pedro Gomes;RJ;4.0;cartao_credito;10;-22.25;-42.66
3;Jogo de panelas;utilidades domesticas;199,07;11,13;2023-02-08;Juliana Costa;PE;5.0;cartao_credito;1;-8.38;-37.86
3;Impressora;eletronicos;360,26;19,71;2022-04-05;Thiago Silva;SP;2.0;cartao_credito;3;-22.19;-48.79
3;Ciência de dados com python;livros;79,28;1,81;2022-02-01;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Boneca bebê;brinquedos;78,59;11,74;2020-03-07;Larissa Alves;RJ;1.0;cartao_credito;1;-22.25;-42.66
3;Bola de vôlei;esporte e lazer;72,05;7,00;2021-08-27;Mariana Ferreira;SP;4.0;cartao_credito;1;-22.19;-48.79
3;Modelagem preditiva;livros;67,12;3,86;2020-02-20;Beatriz Moraes;SC;5.0;cartao_credito;4;-27.45;-50.95
3;Mesa de jantar;moveis;311,07;14,15;2020-05-15;Bruno Rodrigues;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Dashboards com Power BI;livros;51,25;0,00;2022-08-05;Beatriz Moraes;SP;5.0;cartao_credito;5;-22.19;-48.79
3;Faqueiro;utilidades domesticas;72,43;1,44;2023-02-16;Felipe Santos;RJ;4.0;cartao_credito;5;-22.25;-42.66
3;Copo térmico;esporte e lazer;33,72;0,00;2022-11-22;Felipe Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Secadora de roupas;eletrodomesticos;1.588,55;90,83;2021-03-28;Beatriz Moraes;SP;4.0;cartao_credito;2;-22.19;-48.79
3;Cômoda;moveis;389,74;18,34;2021-06-03;Beatriz Moraes;DF;1.0;cartao_credito;1;-15.83;-47.86
3;Guarda roupas;moveis;697,32;37,41;2021-08-01;Bruno Rodrigues;SP;4.0;cartao_credito;1;-22.19;-48.79
3;Pandeiro;instrumentos musicais;114,84;3,70;2021-06-22;Juliana Costa;RS;5.0;cartao_credito;3;-30.17;-53.5
3;Iniciando em programação;livros;82,14;4,90;2022-05-28;Rafael Costa;SP;5.0;boleto;1;-22.19;-48.79
3;Lavadora de roupas;eletrodomesticos;1.941,95;100,99;2020-01-16;Thiago Silva;SP;5.0;boleto;1;-22.19;-48.79
3;Cadeira de escritório;moveis;344,90;15,95;2020-05-17;Bruno Rodrigues;GO;4.0;boleto;1;-15.98;-49.86
3;Lava louças;eletrodomesticos;1.952,95;101,57;2020-11-18;Larissa Alves;DF;3.0;cartao_credito;8;-15.83;-47.86
3;Dashboards com Power BI;livros;46,87;0,00;2021-07-01;Beatriz Moraes;RS;5.0;cartao_credito;8;-30.17;-53.5
3;Jogo de tabuleiro;brinquedos;231,07;9,89;2021-09-01;Bianca Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Poltrona;moveis;286,01;15,92;2021-02-24;Rafael Costa;SP;4.0;cartao_credito;6;-22.19;-48.79
3;Jogo de copos;utilidades domesticas;54,43;9,14;2020-04-15;Mariana Ferreira;BA;5.0;cartao_credito;10;-13.29;-41.71
3;Secadora de roupas;eletrodomesticos;1.296,48;69,56;2021-11-19;Rafael Costa;SP;4.0;cartao_credito;5;-22.19;-48.79
3;Smartwatch;eletronicos;171,20;10,52;2021-11-07;Juliana Costa;DF;5.0;cartao_credito;2;-15.83;-47.86
3;Smart TV;eletronicos;1.924,92;100,08;2022-03-03;Rafael Costa;RS;5.0;boleto;1;-30.17;-53.5
3;Mochila;esporte e lazer;149,35;8,48;2023-01-27;Mariana Ferreira;SC;1.0;cartao_credito;10;-27.45;-50.95
3;Cama king;moveis;887,43;47,78;2020-06-29;Larissa Alves;RS;1.0;cartao_credito;5;-30.17;-53.5
3;Micro-ondas;eletrodomesticos;740,37;37,01;2021-09-29;João Souza;DF;3.0;cartao_credito;7;-15.83;-47.86
3;Sofá retrátil;moveis;816,16;43,99;2020-07-21;Lucas Oliveira;BA;4.0;cartao_credito;3;-13.29;-41.71
3;Cama box;moveis;854,27;45,77;2021-01-03;Camila Ribeiro;BA;5.0;cartao_credito;1;-13.29;-41.71
3;Lava louças;eletrodomesticos;1.994,38;106,73;2022-07-02;João Souza;RJ;5.0;boleto;1;-22.25;-42.66
3;Headset;eletronicos;234,88;24,15;2021-05-12;Thiago Silva;RJ;1.0;cartao_credito;7;-22.25;-42.66
3;Violão;instrumentos musicais;546,71;26,70;2022-05-23;Bruno Rodrigues;CE;1.0;boleto;1;-5.2;-39.53
3;Cama box;moveis;832,15;41,89;2020-07-03;Felipe Santos;SP;1.0;cartao_credito;2;-22.19;-48.79
3;Jogo de copos;utilidades domesticas;49,99;0,00;2020-06-24;Lucas Oliveira;MG;5.0;cartao_credito;2;-18.1;-44.38
3;Guarda roupas;moveis;659,80;41,51;2020-09-14;Mariana Ferreira;PE;5.0;cartao_credito;6;-8.38;-37.86
3;Violão;instrumentos musicais;340,61;18,67;2022-02-25;Camila Ribeiro;CE;3.0;cartao_credito;10;-5.2;-39.53
3;Modelagem preditiva;livros;70,46;1,34;2020-01-16;João Souza;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Modelagem preditiva;livros;79,30;1,81;2020-10-02;Isabella Pereira;RJ;5.0;cartao_credito;1;-22.25;-42.66
3;Celular ABXY;eletronicos;1.143,82;61,59;2021-03-29;Juliana Costa;SP;1.0;cartao_credito;4;-22.19;-48.79
3;Celular ABXY;eletronicos;1.203,37;61,66;2021-11-16;Bruno Rodrigues;SP;5.0;cartao_credito;3;-22.19;-48.79
3;Celular Plus X42;eletronicos;3.005,85;160,99;2021-11-16;Camila Ribeiro;SP;1.0;cartao_credito;1;-22.19;-48.79
3;Pandeiro;instrumentos musicais;93,74;5,27;2020-05-28;João Souza;GO;1.0;boleto;1;-15.98;-49.86
3;Copo térmico;esporte e lazer;62,81;3,63;2023-01-20;Rafael Costa;RJ;5.0;cartao_credito;7;-22.25;-42.66
3;Lava louças;eletrodomesticos;1.465,37;78,91;2020-02-04;Isabella Pereira;SP;2.0;cartao_credito;1;-22.19;-48.79
3;Jogo de panelas;utilidades domesticas;105,56;3,21;2021-06-02;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
3;Assistente virtual;eletronicos;330,35;17,87;2021-10-12;Larissa Alves;SC;3.0;cartao_credito;6;-27.45;-50.95
3;Geladeira;eletrodomesticos;2.165,26;116,18;2023-03-15;Camila Ribeiro;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Dashboards com Power BI;livros;40,73;0,00;2020-12-16;Camila Ribeiro;SP;5.0;boleto;1;-22.19;-48.79
3;Fogão;eletrodomesticos;1.051,71;53,58;2021-10-05;João Souza;CE;5.0;cartao_debito;1;-5.2;-39.53
3;Pandeiro;instrumentos musicais;44,81;0,00;2022-09-07;Thiago Silva;SP;5.0;boleto;1;-22.19;-48.79
3;Modelagem preditiva;livros;81,35;1,92;2022-10-27;Thiago Silva;SP;5.0;boleto;1;-22.19;-48.79
3;Tablet ABXY;eletronicos;2.015,24;108,70;2022-07-10;Larissa Alves;DF;5.0;cartao_credito;2;-15.83;-47.86
3;Cama king;moveis;1.093,05;59,09;2023-01-23;Camila Ribeiro;RS;5.0;cartao_credito;10;-30.17;-53.5
3;Mesa de jantar;moveis;242,42;10,49;2022-06-18;Beatriz Moraes;SP;5.0;cartao_credito;2;-22.19;-48.79
3;Ciência de dados com python;livros;89,51;5,30;2022-09-11;Thiago Silva;CE;5.0;cartao_credito;2;-5.2;-39.53
3;Sofá retrátil;moveis;804,94;40,45;2022-04-18;Larissa Alves;SP;5.0;cartao_credito;4;-22.19;-48.79
3;Fone de ouvido;eletronicos;114,92;6,65;2023-02-13;Pedro Gomes;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Assistente virtual;eletronicos;214,50;9,01;2023-02-01;Thiago Silva;BA;5.0;cartao_credito;10;-13.29;-41.71
3;Kit banquetas;moveis;412,51;19,55;2023-03-16;Juliana Costa;SP;4.0;cartao_credito;4;-22.19;-48.79
3;Cama king;moveis;1.220,10;65,65;2020-02-14;Larissa Alves;SP;4.0;boleto;1;-22.19;-48.79
3;Jogo de copos;utilidades domesticas;45,28;0,00;2022-12-29;João Souza;SP;1.0;cartao_credito;8;-22.19;-48.79
3;Jogo de tabuleiro;brinquedos;244,95;10,63;2022-08-11;Bruno Rodrigues;MG;5.0;boleto;1;-18.1;-44.38
3;Bateria;instrumentos musicais;565,43;27,69;2021-07-22;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
3;Blocos de montar;brinquedos;44,17;2,64;2022-07-01;João Souza;SP;5.0;cartao_credito;2;-22.19;-48.79
3;Kit banquetas;moveis;370,90;17,33;2022-03-02;Beatriz Moraes;GO;5.0;boleto;1;-15.98;-49.86
3;Bateria;instrumentos musicais;1.023,08;52,06;2021-08-05;Pedro Gomes;SP;5.0;cupom;1;-22.19;-48.79
3;Xadrez de madeira;brinquedos;37,29;0,00;2020-12-24;Rafael Costa;SP;5.0;boleto;1;-22.19;-48.79
3;Blocos de montar;brinquedos;49,64;0,00;2021-01-28;Rafael Costa;SE;5.0;cartao_credito;6;-10.57;-37.45
3;Assistente virtual;eletronicos;279,97;18,07;2021-11-07;Pedro Gomes;SP;1.0;cupom;1;-22.19;-48.79
3;Jogo de tabuleiro;brinquedos;312,76;14,24;2023-01-03;Rafael Costa;SP;3.0;cartao_credito;1;-22.19;-48.79
3;Pandeiro;instrumentos musicais;96,99;2,75;2020-05-10;Camila Ribeiro;MG;5.0;cartao_credito;8;-18.1;-44.38
3;Jogo de panelas;utilidades domesticas;212,41;8,89;2023-01-29;Rafael Costa;RJ;5.0;cartao_credito;5;-22.25;-42.66
3;Lava louças;eletrodomesticos;2.004,82;104,34;2021-06-19;Lucas Oliveira;MG;5.0;cartao_credito;2;-18.1;-44.38
3;Jogo de panelas;utilidades domesticas;180,82;10,16;2020-10-04;Bruno Rodrigues;SP;4.0;cartao_credito;1;-22.19;-48.79
3;Faqueiro;utilidades domesticas;50,45;0,00;2023-03-24;Bianca Santos;SP;4.0;cartao_credito;8;-22.19;-48.79
3;Bicicleta;esporte e lazer;528,74;29,04;2021-01-11;Pedro Gomes;ES;5.0;cartao_credito;2;-19.19;-40.34
3;TV Led UHD 4K;eletronicos;2.091,55;111,90;2022-10-15;Beatriz Moraes;SP;4.0;cartao_credito;3;-22.19;-48.79
3;Mesa de centro;moveis;219,64;11,98;2022-08-22;Bruno Rodrigues;PR;4.0;cupom;1;-24.89;-51.55
3;Boneca bebê;brinquedos;75,99;1,63;2022-10-26;Isabella Pereira;RJ;5.0;cartao_credito;2;-22.25;-42.66
3;Xadrez de madeira;brinquedos;31,94;0,00;2022-12-03;Felipe Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Geladeira;eletrodomesticos;2.322,94;121,27;2022-01-01;Thiago Silva;RS;5.0;cartao_credito;10;-30.17;-53.5
3;Secadora de roupas;eletrodomesticos;1.779,80;95,46;2020-11-19;Bruno Rodrigues;SP;3.0;boleto;1;-22.19;-48.79
3;Iniciando em programação;livros;68,50;1,23;2020-02-14;Felipe Santos;MG;5.0;cartao_credito;10;-18.1;-44.38
3;Bola de basquete;esporte e lazer;65,67;4,03;2022-09-20;Beatriz Moraes;SP;4.0;boleto;1;-22.19;-48.79
3;Jogo de panelas;utilidades domesticas;273,47;20,80;2021-02-07;Isabella Pereira;RJ;5.0;boleto;1;-22.25;-42.66
3;Fone de ouvido;eletronicos;161,11;6,16;2021-12-04;Larissa Alves;SP;4.0;boleto;1;-22.19;-48.79
3;Bola de vôlei;esporte e lazer;76,05;4,33;2021-11-02;Thiago Silva;MA;1.0;cartao_credito;3;-5.42;-45.44
3;Violão;instrumentos musicais;274,75;12,21;2022-09-21;Rafael Costa;SP;5.0;cartao_credito;5;-22.19;-48.79
3;Cama king;moveis;856,00;43,16;2022-12-24;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Cômoda;moveis;441,74;33,10;2022-10-26;Felipe Santos;PR;5.0;cartao_credito;8;-24.89;-51.55
3;Mochila;esporte e lazer;120,27;6,94;2020-04-19;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Fone de ouvido;eletronicos;138,25;7,89;2023-03-11;Pedro Gomes;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Copo térmico;esporte e lazer;78,33;4,46;2022-05-23;Isabella Pereira;PR;1.0;cartao_credito;3;-24.89;-51.55
3;Fogão;eletrodomesticos;1.362,92;70,16;2022-06-11;Camila Ribeiro;RS;5.0;cartao_credito;4;-30.17;-53.5
3;Cubo mágico 8x8;brinquedos;25,22;2,23;2020-02-11;Larissa Alves;RJ;5.0;cartao_credito;2;-22.25;-42.66
3;Mesa de jantar;moveis;332,34;25,50;2021-09-23;Rafael Costa;SP;2.0;cartao_credito;2;-22.19;-48.79
3;Lavadora de roupas;eletrodomesticos;1.999,36;106,99;2021-06-08;Pedro Gomes;MG;1.0;boleto;1;-18.1;-44.38
3;Kit banquetas;moveis;308,43;14,01;2020-12-24;Larissa Alves;MG;2.0;boleto;1;-18.1;-44.38
3;Mesa de jantar;moveis;264,63;14,62;2022-02-01;Thiago Silva;MG;5.0;cartao_credito;4;-18.1;-44.38
3;Blocos de montar;brinquedos;40,79;3,57;2020-06-14;Thiago Silva;CE;1.0;cartao_credito;10;-5.2;-39.53
3;Cama box;moveis;723,99;39,44;2022-12-04;Lucas Oliveira;SP;4.0;cartao_credito;4;-22.19;-48.79
3;Boneca bebê;brinquedos;75,82;1,62;2020-07-06;Juliana Costa;RJ;5.0;cartao_credito;1;-22.25;-42.66
3;Tablet ABXY;eletronicos;2.407,95;136,29;2020-12-27;João Souza;ES;3.0;boleto;1;-19.19;-40.34
3;Impressora;eletronicos;340,53;28,64;2020-01-03;Rafael Costa;MG;5.0;cartao_credito;10;-18.1;-44.38
3;Mochila;esporte e lazer;118,57;3,90;2020-06-12;Pedro Gomes;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Guarda roupas;moveis;659,51;41,50;2022-12-24;João Souza;MA;2.0;cartao_credito;2;-5.42;-45.44
3;Jogo de tabuleiro;brinquedos;172,99;10,15;2020-06-17;Pedro Gomes;PE;5.0;cartao_credito;10;-8.38;-37.86
3;Bateria;instrumentos musicais;952,46;48,30;2021-02-09;Pedro Gomes;SP;5.0;cartao_credito;2;-22.19;-48.79
3;Poltrona;moveis;327,12;23,66;2022-08-27;Pedro Gomes;DF;5.0;cartao_credito;2;-15.83;-47.86
3;Smartwatch;eletronicos;166,19;6,43;2020-02-17;Larissa Alves;SP;2.0;cartao_credito;1;-22.19;-48.79
3;Smart TV;eletronicos;1.805,21;96,81;2022-01-07;Rafael Costa;RJ;1.0;boleto;1;-22.25;-42.66
3;Corda de pular;esporte e lazer;32,04;0,00;2021-02-02;Pedro Gomes;RJ;5.0;cartao_credito;1;-22.25;-42.66
3;Pandeiro;instrumentos musicais;101,96;3,01;2021-05-24;Felipe Santos;SP;4.0;boleto;1;-22.19;-48.79
3;Cama box;moveis;532,65;35,92;2022-10-07;Bruno Rodrigues;SP;4.0;boleto;1;-22.19;-48.79
3;Micro-ondas;eletrodomesticos;647,17;36,11;2022-09-21;Bianca Santos;SP;4.0;boleto;1;-22.19;-48.79
3;Celular Plus X42;eletronicos;2.023,97;105,35;2022-01-08;Camila Ribeiro;RJ;4.0;cartao_debito;1;-22.25;-42.66
3;Guarda roupas;moveis;643,85;31,87;2021-12-18;Bruno Rodrigues;CE;4.0;cartao_credito;10;-5.2;-39.53
3;Corda de pular;esporte e lazer;12,49;2,06;2023-03-07;Rafael Costa;PR;3.0;cartao_credito;1;-24.89;-51.55
3;Lava louças;eletrodomesticos;1.622,41;83,97;2020-10-08;Juliana Costa;RS;5.0;boleto;1;-30.17;-53.5
3;Secadora de roupas;eletrodomesticos;1.394,88;71,86;2020-12-20;Pedro Gomes;MG;5.0;cartao_credito;2;-18.1;-44.38
3;Guitarra;instrumentos musicais;1.171,37;59,96;2021-12-29;Thiago Silva;MG;4.0;cartao_credito;1;-18.1;-44.38
3;Jogo de panelas;utilidades domesticas;180,31;10,13;2020-08-24;Thiago Silva;AL;5.0;cartao_credito;10;-9.62;-36.82
3;Bola de basquete;esporte e lazer;82,79;1,99;2022-06-03;Mariana Ferreira;SP;5.0;cartao_credito;2;-22.19;-48.79
3;Impressora;eletronicos;438,92;32,47;2021-02-04;Mariana Ferreira;RJ;5.0;cartao_credito;1;-22.25;-42.66
3;Lava louças;eletrodomesticos;1.945,56;104,13;2020-06-17;Thiago Silva;SC;4.0;cartao_credito;1;-27.45;-50.95
3;Smart TV;eletronicos;1.735,16;89,98;2021-11-19;Juliana Costa;SP;3.0;cartao_credito;1;-22.19;-48.79
3;Jogo de tabuleiro;brinquedos;296,23;13,36;2020-12-18;Bianca Santos;RJ;5.0;cartao_credito;10;-22.25;-42.66
3;Copo térmico;esporte e lazer;41,77;2,76;2020-12-05;Felipe Santos;PR;5.0;cupom;1;-24.89;-51.55
3;Headset;eletronicos;120,07;3,98;2022-12-07;Rafael Costa;MG;5.0;cartao_credito;3;-18.1;-44.38
3;Ciência de dados com python;livros;57,26;6,21;2022-12-23;Lucas Oliveira;MG;5.0;boleto;1;-18.1;-44.38
3;Lava louças;eletrodomesticos;2.030,00;105,68;2021-12-02;Camila Ribeiro;MG;1.0;cartao_credito;2;-18.1;-44.38
3;Lavadora de roupas;eletrodomesticos;1.667,22;86,36;2022-07-27;Beatriz Moraes;SP;5.0;cupom;1;-22.19;-48.79
3;Jogo de tabuleiro;brinquedos;221,31;9,37;2020-07-02;Pedro Gomes;SP;5.0;boleto;1;-22.19;-48.79
3;Guarda roupas;moveis;684,29;37,12;2022-08-07;Mariana Ferreira;MG;5.0;cartao_credito;6;-18.1;-44.38
3;Lava louças;eletrodomesticos;1.504,40;77,69;2022-04-21;Juliana Costa;MS;5.0;cartao_credito;3;-20.51;-54.54
3;Bola de basquete;esporte e lazer;74,68;1,56;2020-08-04;Pedro Gomes;RJ;5.0;cartao_credito;2;-22.25;-42.66
3;Smartwatch;eletronicos;192,16;7,82;2020-06-28;Mariana Ferreira;RJ;5.0;cartao_credito;1;-22.25;-42.66
3;Ciência de dados com python;livros;63,42;4,06;2022-07-08;Rafael Costa;MG;5.0;cartao_credito;3;-18.1;-44.38
3;Dashboards com Power BI;livros;39,71;3,51;2022-12-11;Camila Ribeiro;PR;4.0;boleto;1;-24.89;-51.55
3;Impressora;eletronicos;438,81;29,74;2022-09-05;Camila Ribeiro;PE;4.0;cartao_credito;10;-8.38;-37.86
3;Lava louças;eletrodomesticos;1.819,08;100,02;2022-12-18;Camila Ribeiro;BA;5.0;cartao_credito;6;-13.29;-41.71
3;Carrinho controle remoto;brinquedos;86,01;2,16;2023-03-08;Rafael Costa;SP;5.0;cartao_credito;3;-22.19;-48.79
3;Ciência de dados com python;livros;81,04;1,90;2021-01-12;Pedro Gomes;RJ;5.0;cupom;1;-22.25;-42.66
3;Xadrez de madeira;brinquedos;42,24;2,53;2021-03-15;Rafael Costa;BA;5.0;cartao_credito;1;-13.29;-41.71
3;Kit banquetas;moveis;424,03;20,16;2022-07-15;João Souza;SP;5.0;cartao_credito;5;-22.19;-48.79
3;Cama king;moveis;862,95;43,53;2022-12-13;Pedro Gomes;RJ;2.0;cartao_credito;1;-22.25;-42.66
3;Jogo de panelas;utilidades domesticas;216,98;9,14;2021-02-05;João Souza;SP;5.0;boleto;1;-22.19;-48.79
3;Kit banquetas;moveis;310,35;22,77;2021-07-14;Larissa Alves;BA;3.0;cartao_credito;2;-13.29;-41.71
3;Carrinho controle remoto;brinquedos;92,55;5,21;2020-11-10;Lucas Oliveira;PA;4.0;boleto;1;-3.79;-52.48
3;Jogo de tabuleiro;brinquedos;289,61;15,95;2021-06-06;Rafael Costa;SP;5.0;cartao_credito;4;-22.19;-48.79
3;Impressora;eletronicos;300,08;13,56;2021-11-23;Isabella Pereira;SP;5.0;boleto;1;-22.19;-48.79
3;Violão;instrumentos musicais;403,38;22,01;2023-01-03;Bruno Rodrigues;SP;5.0;cartao_credito;1;-22.19;-48.79
3;Boneca bebê;brinquedos;60,72;0,00;2022-03-18;João Souza;PE;4.0;cartao_credito;1;-8.38;-37.86
